,Growth,Discount,Risk_Premium
2011-03-01,1.2107005775100923,-0.8630981501694626,-8.436986766914986
2011-04-01,0.3112866580042748,-0.7074136129569142,-7.564917138601002
2011-05-01,-0.035420922760196205,-0.4653845551273848,-7.186593425711407
2011-06-01,-0.6832015871383756,-0.11181409566528622,-6.484167307703043
2011-07-01,-0.24974493912568785,0.5370634935084435,-6.572255523898148
2011-08-01,-0.7617003771614922,0.24355655975123508,-6.25192267842714
2011-09-01,-1.2455666078618575,0.24572663068072242,-5.826880807894821
2011-10-01,-1.5112842111352913,0.19245839652719504,-5.643531960279856
2011-11-01,-2.493706981092518,0.04556603120492256,-4.924952769850758
2011-12-01,-2.490549828592262,0.19055855090276944,-4.903596472480214
2012-01-01,-2.596869626303144,0.2354077502026563,-4.821263910827783
2012-02-01,-2.593365897129566,0.10863960636204711,-4.906968905893613
2012-03-01,-3.0321196054289654,-0.2881109464339874,-4.673848786488709
2012-04-01,-2.845320020794489,-0.32263987670709887,-4.809991616467821
2012-05-01,-3.159676354311868,-0.3021283559294297,-4.63068704091997
2012-06-01,-2.6261990631529866,0.015118015745396729,-4.900546207502087
2012-07-01,-2.169665220614979,0.04343543829993057,-5.149615849984392
2012-08-01,-1.7842271298874102,0.25965272518055893,-5.2759519505515176
2012-09-01,-1.483207087093484,0.1961902329496782,-5.481237638749249
2012-10-01,-1.2531800710589232,0.16843337307969608,-5.656787104083334
2012-11-01,-0.7646948016905075,0.250657556520496,-5.8883849959643
2012-12-01,-0.3435026392860656,0.3299740987314987,-6.085181841129676
2013-01-01,-0.029755861692889463,0.28957885496002644,-6.278265566460205
2013-02-01,0.0006663899901020731,0.17349079690478952,-6.30995673954481
2013-03-01,-0.03317506557964059,0.342881228930059,-6.392434174115071
2013-04-01,-0.1455218254999121,0.24987217113669566,-6.602291733614526
2013-05-01,-0.5116335588940102,0.2995443318713892,-6.541990693760354
2013-06-01,-0.740543824410865,0.08051239448345793,-6.568419158671405
2013-07-01,-0.833568608815893,-0.1553693431334292,-6.674058438937109
2013-08-01,-1.2647413556523899,-0.3758064805237963,-6.618006318514155
2013-09-01,-1.5535085000639568,-0.40110730739721856,-6.509670617064197
2013-10-01,-1.6698690307816082,-0.5816917137069862,-6.565150495799113
2013-11-01,-1.5245890139095606,-0.6717530910901284,-6.772283168544076
2013-12-01,-1.5112702516244954,-0.8679148693716979,-6.932128563926697
2014-01-01,-1.5799335488080488,-1.1469318717288648,-7.099164868665328
2014-02-01,-1.71239772362166,-0.9225006012100275,-7.03474206362147
2014-03-01,-1.8356468702109647,-1.004460772882397,-7.010685915912023
2014-04-01,-1.9183775209463887,-0.8474246864955243,-6.906076674196477
2014-05-01,-1.965684539318893,-1.1544416494243341,-7.052444376237241
2014-06-01,-2.086405518385109,-1.4469624674167028,-7.120145017669849
2014-07-01,-2.185598448685364,-1.5046875913644537,-7.107444262419799
2014-08-01,-2.274127859072962,-1.8600771085046883,-7.2409780739503145
2014-09-01,-2.2255039857832006,-2.1976718146715752,-7.4870208438118215
2014-10-01,-2.3573524429372656,-2.1525826229198133,-7.395241396038662
2014-11-01,-2.59146971528148,-2.3801800129275463,-7.240849560612665
2014-12-01,-2.7879670677022768,-2.412623175892185,-7.034141066834583
2015-01-01,-3.02260773050236,-2.4070534378411477,-6.749128974100534
2015-02-01,-3.527551272848992,-2.7009869107818005,-6.408072162027513
2015-03-01,-3.790651719844142,-2.660634558316475,-6.094229016530255
2015-04-01,-4.09609017189314,-2.790158546417143,-5.846798015820158
2015-05-01,-4.394148275823349,-2.310346949082827,-5.396303821050324
2015-06-01,-4.634066825433559,-2.1406289837505565,-5.1405438972499296
2015-07-01,-4.952103682468648,-2.280890199366342,-4.940483861006177
2015-08-01,-5.101299902836834,-1.8259611080983433,-4.580672139123051
2015-09-01,-5.427570386947398,-1.7475217237930776,-4.227596327903559
2015-10-01,-5.5503487705338,-1.4905753104423891,-3.9251718077448334
2015-11-01,-5.590669768426302,-1.0927571007152181,-3.6637947336943935
2015-12-01,-5.756487178602348,-1.138154631111653,-3.53149368369466
2016-01-01,-5.8085710132400346,-0.9128276169860625,-3.33846160842195
2016-02-01,-5.969295364686919,-0.7253018908450788,-3.0769148875454952
2016-03-01,-5.868459054274448,-0.4944896358626951,-2.844905838136284
2016-04-01,-5.831034850444078,-0.31776317488596567,-2.7409440955274227
2016-05-01,-6.042729315254642,-0.592176230763288,-2.7221164809321556
2016-06-01,-6.038357609036795,-0.41421427157404017,-2.7127271071069177
2016-07-01,-5.749262343492385,0.1046658647278241,-2.7729717612213323
